"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"even_odd"
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:44;FALSE;NA;"838176162606170112";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"sjjc16";28844;TRUE;FALSE;NA;NA;TRUE
"RT @zerohedge: Obama Advisor Rhodes Is Wrong: The President Can Order A Wiretap, And Why Trump May Have The Last Laugh https://t.co/3vfEK8c…";FALSE;0;NA;2017-03-04 23:55:44;FALSE;NA;"838176162555785216";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"EssGeeTeeRBR";126;TRUE;FALSE;NA;NA;TRUE
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";FALSE;0;NA;2017-03-04 23:55:44;FALSE;NA;"838176162027184128";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Jabberwocky4D";103;TRUE;FALSE;NA;NA;TRUE
"#Wiretap req's approval of fed judge @ request of investigators. Pres. briefed ONLY if Justice Dept feels necessary https://t.co/M1zbdI1v2L";FALSE;0;NA;2017-03-04 23:55:44;FALSE;NA;"838176161549144064";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"stone_circle";0;FALSE;FALSE;NA;NA;TRUE
"RT @JackPosobiec: Val, he doesn't even deny there was a wiretap. This is embarrassing, even for you guys https://t.co/GvOw7KEMrL";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176159875608576";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"StuckeyFreddy";256;TRUE;FALSE;NA;NA;TRUE
"RT @davidaxelrod: If there were the wiretap @realDonaldTrump loudly alleges, such an extraordinary warrant would only have been OKed by a c…";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176159510769664";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mfinancedawson";3615;TRUE;FALSE;NA;NA;TRUE
"@realDonaldTrump @POTUS <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>#TheResistance #yourefired #TrumpRussia #fire_the_fool #TREASON #TraitorInChief #wiretap… https://t.co/KGGauR7d13";FALSE;0;"realDonaldTrump";2017-03-04 23:55:43;TRUE;NA;"838176159204454400";"25073877";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"mermchel";0;FALSE;FALSE;NA;NA;TRUE
"RT @mmpadellan: trump making a fuss about Trump Tower #wiretap because the #TrumpRussia walls closing in, &amp; will wreck his ROSNEFT payday.…";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176159053529088";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"rottenblackcats";594;TRUE;FALSE;NA;NA;TRUE
"Obama Staffers Decline to Rule Out Trump Tower Wiretap https://t.co/GJK8kW50N1 via @LifeZette";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176158718038016";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"WestPointIII";0;FALSE;FALSE;NA;NA;TRUE
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176158210482176";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"dwb5192723";379;TRUE;FALSE;NA;NA;TRUE
"RT @michaelbeatty3: #ObamaGate is now trending
Put the pedal down
#MAGA #wiretap";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176157392637952";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Hiking586";52;TRUE;FALSE;NA;NA;TRUE
"RT @MichaelDelauzon: Trump Rally in Ventura! High energy, lots of people! Trump Towers #wiretapping #wiretap https://t.co/a09Clxa2zd …";FALSE;0;NA;2017-03-04 23:55:43;FALSE;NA;"838176157191262208";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"italiangirl32";8;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:42;FALSE;NA;"838176156100677634";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RealPPerreault";248;TRUE;FALSE;NA;NA;TRUE
"RT @KurtSchlichter: Here's what happened. Obama's flunkies got a #wiretap. They found nothing. They got the media to pretend they did. DJT…";FALSE;0;NA;2017-03-04 23:55:42;FALSE;NA;"838176155886841856";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"hopheadblues";395;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";FALSE;0;NA;2017-03-04 23:55:42;FALSE;NA;"838176154536169472";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ElianaYVillega1";379;TRUE;FALSE;NA;NA;TRUE
"RT @TheNicoleComer: #wiretapping #wiretap #ObamaGate

This is result of 8 yrs of #Democrats lawlessness #CorruptMedia #fakenews cover-ups…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176151403122688";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"jerryt39";11;TRUE;FALSE;NA;NA;TRUE
"RT @AmeriKimWoman: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Breaking – Bugger in Chief – Here’s What We Know About The “ #Wiretap Scandal ” #wiretapping #FISA #Obamagate  https://…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176151075979264";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"January_NY";1;TRUE;FALSE;NA;NA;TRUE
"RT @CtrlAltMegan: This wiretap, according to Mother Jones articles dating back as far as October, shows it was FISA approved. They're closi…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176150673362944";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"cw4700";1;TRUE;FALSE;NA;NA;TRUE
"RT @WendyPrince2: Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/2WNGUYjOuX";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176150048411652";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LarryMarka1122";1;TRUE;FALSE;NA;NA;TRUE
"RT @cinemaven: The FBI can't get a warrant for a #FISA #WIRETAP at #Trump tower without probable cause
Let's enjoy that for a moment
<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176149473792000";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"jimkhm";1703;TRUE;FALSE;NA;NA;TRUE
"RT @Patriot_Drew: If Obama &amp; #FISA Judges Aren't Held Accountable, Democrats Just Set Very Dangerous Precedent.

Accuse Your Opponent Of An…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176149146566656";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jerryscar";814;TRUE;FALSE;NA;NA;TRUE
"@CmmnSnse1 Bingo! 

It's always been there. Repubs allowed it
#ObamaGate #wiretap #towergate 

#AmericaFirst… https://t.co/c1r0k7dvdy";FALSE;0;"CmmnSnse1";2017-03-04 23:55:41;TRUE;"838175371270877184";"838176149104705538";"500109617";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TheNicoleComer";0;FALSE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:41;FALSE;NA;"838176148702003200";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"TroySmithPMP";248;TRUE;FALSE;NA;NA;TRUE
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176147988967424";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"newhorizons777";576;TRUE;FALSE;NA;NA;TRUE
"RT @RawStory: ‘No president can order a wiretap’: Former Obama adviser blisters ‘liar’ Trump over tapping accusations https://t.co/GRvGLSyA…";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176147938521088";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"1Frodo";102;TRUE;FALSE;NA;NA;TRUE
"RT @PalmerReport: Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets https://t.co/xErLoJCAjm #…";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176147213021184";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"mishachfl";170;TRUE;FALSE;NA;NA;TRUE
"RT @V0NNiEE: What's this? All the countries @HillaryClinton received money from? No wiretap there though.

#ObamaGate https://t.co/qEVMu8w1…";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176146604896258";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"td21241";80;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176145942044672";NA;"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>";"kwrider";248;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";FALSE;0;NA;2017-03-04 23:55:40;FALSE;NA;"838176145568735232";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"JefferyHankins2";334;TRUE;FALSE;NA;NA;TRUE
"RT @joe012594: .@bakedalaska on #Periscope: Trump Rally in Los Angeles!!! (Shame on Obama for #wiretap) #TrumpTower #March4Trump  https://t…";FALSE;0;NA;2017-03-04 23:55:39;FALSE;NA;"838176144100851712";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Bansheeba84";167;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:39;FALSE;NA;"838176143849107456";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Melancholalia";248;TRUE;FALSE;NA;NA;TRUE
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";FALSE;0;NA;2017-03-04 23:55:39;FALSE;NA;"838176143429799940";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Sonny762x39";5280;TRUE;FALSE;NA;NA;TRUE
"RT @Evan_McMullin: On the mark statement from Senator @BenSasse on President Trump's wiretap allegations. https://t.co/ybYnnbYNc0";FALSE;0;NA;2017-03-04 23:55:39;FALSE;NA;"838176142997798912";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"lthappycamper";882;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:39;FALSE;NA;"838176140959199232";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"bradywatkins77";248;TRUE;FALSE;NA;NA;TRUE
"RT @carlawinston5: Wiretap had Nothing 2 Do with Russia! It was ALL politics! Remember NIXON? Dems R Corrupt<U+203C>#WireTapping #ObamaGate #Trump…";FALSE;0;NA;2017-03-04 23:55:38;FALSE;NA;"838176137922625536";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DeplorableLuna";8;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:38;FALSE;NA;"838176137578704896";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"dan_helton11";248;TRUE;FALSE;NA;NA;TRUE
"RT @Pcjmom: Offering No Evidence?Lying media now demands evidence?? @POTUS tweeted 4x abt Obama #wiretap at Trump Tower.I believe him 100%…";FALSE;0;NA;2017-03-04 23:55:38;FALSE;NA;"838176137297727490";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Jen42096870Jen";3;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";FALSE;0;NA;2017-03-04 23:55:38;FALSE;NA;"838176136664317956";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"seemstoolate";379;TRUE;FALSE;NA;NA;TRUE
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176135443800064";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CGHallenbeck";5280;TRUE;FALSE;NA;NA;TRUE
"RT @StockMonsterUSA: Twitter censoring Hashtag #ObamaGate folks ...

Push it hard!! Trump Train !!

#LockHimUp #Wiretap Trump Tower @realDo…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176135162839040";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"deplorableme01";2548;TRUE;FALSE;NA;NA;TRUE
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176134168735744";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"mickrsmith";1093;TRUE;FALSE;NA;NA;TRUE
"RT @pnehlen: President Obama had no time to save jobs, plenty of time to wiretap Trump Tower servers, phones.";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176133942292480";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TeamTrumpRussia";2735;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176133547966464";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"mabneyforreal";248;TRUE;FALSE;NA;NA;TRUE
"RT @justinhendrix: 4/ Republicans who have defended surveillance powers are now critical of it especially following Flynn's resignation htt…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176132595920896";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Grandma_Shelia";1492;TRUE;FALSE;NA;NA;TRUE
"RT @washington_bear: <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>We knew Obama and HRC were above the law. That's why we voted and support POTUS Trump 
<U+2714>Demand investigation
<U+2714>THIS IS…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176132369375232";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Cathylakeyski88";17;TRUE;FALSE;NA;NA;TRUE
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176132302266368";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"aeiouxyz";45;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:37;FALSE;NA;"838176132218277888";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"LisaHorner";28845;TRUE;FALSE;NA;NA;TRUE
"RT @StockMonsterUSA: Obama on hot mic secretly reaching out for Quid Pro Quo to Russia !! #Treason #LockHimUp #ObamaGate #wiretap #MAGA #Wi…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176130867720192";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Nutjob90";696;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Implication of Trump's #wiretap admission is that there is a serious counterintelligence/criminal investigation on him and/or…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176130741977088";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"EOakleyL";400;TRUE;FALSE;NA;NA;TRUE
"RT @bocavista2016: PRES CAN'T ORDER #WireTap

BUT

Can REQUEST it

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Obama REQUESTED/#FISA granted #WireTapping Trump Tower

https://t.co/2…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176130335006720";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"wahrbear";215;TRUE;FALSE;NA;NA;TRUE
"RT @StockMonsterUSA: #ObamaGate Donald Trump claims 'sick' Barack Obama had phones tapped in Trump Tower before US election Win! https://t.…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176130175799296";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Kawney21";105;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176129722662912";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"rainhaacoreana";42998;TRUE;FALSE;NA;NA;TRUE
"RT @RWPUSA: Special prosecutor must investigate all Russia/Trump as well as wiretap allegations asap";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176129429225472";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"1butterflywild";126;TRUE;FALSE;NA;NA;TRUE
"RT @DakotaWillink: 45 is afraid &amp; having a meltdown...looks like we might be getting too close to the truth. Guard the nuclear codes. #wire…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176128879767552";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"lestergas";125;TRUE;FALSE;NA;NA;TRUE
"RT @NadelParis: !@CNN @MSNBC @maddow @POTUS44 
REAL NEWS: trump COLLUDED W #russiagate! @POTUS44 NO TAPPING!!! #wiretapped #wiretap https:/…";FALSE;0;NA;2017-03-04 23:55:36;FALSE;NA;"838176128581963776";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BlueNoteSisek";449;TRUE;FALSE;NA;NA;TRUE
"Speaking of statement for the ages - someone said that by tweeting about it, the President may have inadvertently declassified the wiretap.";FALSE;0;"JanvierUK";2017-03-04 23:55:36;FALSE;"838173976308379648";"838176128347037698";"19859876";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"JanvierUK";0;FALSE;FALSE;NA;NA;TRUE
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176126455304192";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Pineda72Pineda";1093;TRUE;FALSE;NA;NA;TRUE
"Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets https://t.co/SUCfTuZu9W";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176126421827584";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"PaulWilczynski";0;FALSE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176124974821378";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"michael_cook5";248;TRUE;FALSE;NA;NA;TRUE
"RT @politics_n_prep: Obama: joe did you wiretap trump tower
Biden: He orders a lot of kfc
Obama: joe https://t.co/pnMZdX3ggI";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176124702162944";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"cemarrie";68;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176124526018560";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KrkLnDSignature";28845;TRUE;FALSE;NA;NA;TRUE
"RT @HalleyBorderCol: MUST READ: They found NOTHING and yet kept the wire tap in place. 
Illegal. Will justice be served?
https://t.co/FmgcD…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176124312113152";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RockinJoe1";72;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176124215648256";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LFrady";248;TRUE;FALSE;NA;NA;TRUE
"RT @GrahamPenrose2: The #US #government approved 100% of #wiretap applications in 2015 https://t.co/2jL1L7e4Ec #MassSurveillance #Privacy #…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176123565576192";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"appelezmolCM";90;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";FALSE;0;NA;2017-03-04 23:55:35;FALSE;NA;"838176123313758208";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"EggRetweet";379;TRUE;FALSE;NA;NA;TRUE
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";FALSE;0;NA;2017-03-04 23:55:34;FALSE;NA;"838176122940588032";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LordRevan104";1421;TRUE;FALSE;NA;NA;TRUE
"RT @AmyMek: Obama was wiretapping Merkel's phone 4 years, even before she was elected Chancellor! No Surprise he would also #wiretap Trump…";FALSE;0;NA;2017-03-04 23:55:34;FALSE;NA;"838176121975898112";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"myvoice2016";2418;TRUE;FALSE;NA;NA;TRUE
"RT @ItIzBiz: Hey, #TrumpRussia, if u think Obama put #wiretap on Trump Tower, offer proof. Your tweets aren't proof. If u were tapped, #FIS…";FALSE;0;NA;2017-03-04 23:55:34;FALSE;NA;"838176121246072832";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"stshinn";129;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Either @realDonaldTrump is paranoid like Nixon, or judge found probable cause of crime for #wiretap. Either way our President…";FALSE;0;NA;2017-03-04 23:55:34;FALSE;NA;"838176120419807234";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"janSnapdragon";7681;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:55:34;FALSE;NA;"838176119887048704";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Aislynn";42998;TRUE;FALSE;NA;NA;TRUE
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";FALSE;0;NA;2017-03-04 23:55:33;FALSE;NA;"838176117777379328";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"this1isno1";1093;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:33;FALSE;NA;"838176117131526144";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"welliott2011";28845;TRUE;FALSE;NA;NA;TRUE
"@VP @AP not so subtle threat that they can destroy you if they choose.  If they wiretap a Presidential candidate, their evil is endless";FALSE;0;"VP";2017-03-04 23:55:33;FALSE;"838145396262174720";"838176116384882688";"818910970567344128";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"majordomo";0;FALSE;FALSE;NA;NA;TRUE
"RT @rossr122: BREAKING: Hannity HAMMERS Valerie Jarrett Over \"Wiretap Scandal\" AND WINS! #Trump #ObamaGate
https://t.co/BYN7rGgP5Q";FALSE;0;NA;2017-03-04 23:55:33;FALSE;NA;"838176115881541634";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EarlGeorge6";4;TRUE;FALSE;NA;NA;TRUE
"RT @RapinBill: Wow in one day we have found out conclusively that: 1) Obama Illegally wiretapped Trump Tower, 2) Trump has no connection to…";FALSE;0;NA;2017-03-04 23:55:33;FALSE;NA;"838176115617333248";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"soutgernman";92;TRUE;FALSE;NA;NA;TRUE
